x1,x2,y
-1.8043946165370603,-1.3323352591244602,0
0.1439915552427674,-0.08863108308600354,0
0.41098571207527945,1.0309604909435957,1
-1.7919498742842208,-1.4689726679200834,0
3.6634515792573916,2.722130204901047,1
1.4495166921033615,-1.8753996996762954,0
-2.690786562775573,1.0944181389446181,0
-0.64552391995668,-1.4024122270503514,0
2.3906424882663697,2.552996741517752,1
2.115915736224095,1.9835805660806045,1
0.30539986035925326,0.9028335750720285,1
3.9907355523111123,1.8370357754074191,1
-0.25914569714748636,0.04286331516005269,0
-0.48816306460073494,-1.2155957274879072,0
-0.3965216277933926,-2.7789868046641937,0
1.7564634225351712,1.7460783468247976,1
-3.0047283442530395,0.4616193750936657,0
-1.8981432977164145,-0.4920441878996483,0
-2.0665260449994953,-0.6286270197563795,0
-0.7553907398820797,-1.2833365757407804,0
-1.70239534378847,-0.6167844086822755,0
-0.5237718550820646,-0.2648757172008702,0
0.8929550307468217,1.4047022844380679,1
0.08381298723584263,-0.6375451661311117,0
-2.250313852263953,0.5111800618601696,1
-0.1365813377113863,0.44069070955896794,1
-2.162476359011013,1.6844449698901123,0
2.24387917056077,2.8876787643643653,1
-3.449704226163761,-1.6741756741582468,0
-3.010031441775269,-1.37336031937235,0
3.9541421866704782,1.9045221006262034,1
-2.0446326259873695,-1.540337897012337,0
-1.8621163494138386,-1.1743546745801958,0
0.24889049673667307,-3.2391497283619377,0
4.465108919388155,2.4462591900404513,1
1.24316371909109,-1.5141288837816442,0
-1.749497152428784,-0.5107703828408797,0
1.4218379146167028,1.9745078988229947,1
-0.05108298394841834,-1.205439854282091,0
0.15673637570035237,0.9222240539894825,1
-1.4006442527712326,0.5640505344610088,0
-0.9358884611180374,0.22252534680531144,0
1.9475567601612367,0.39129900190069733,1
-1.5492980801317695,-0.022466376202122773,0
-0.7740283911732484,-2.1993262889999636,0
1.9648167612947225,1.1899412619763072,1
2.7697657250970145,2.1487155618599703,1
-2.731267237864203,-0.4512420516147621,0
1.22660358338379,3.1407449500813582,1
2.92581969432333,2.9293513455949474,1
-1.5650027575977008,-1.7487945686857873,0
0.365516219992857,2.3923252658142564,1
2.1581251131248704,-1.205678645269416,1
1.5628714122678584,1.8859387040109965,1
2.536104413338328,1.9694060326732241,1
4.315752790487026,3.6356578223388962,1
-0.7472630342312919,-0.6121068771669292,0
-0.8885268150741816,-1.530583148914333,0
0.6277482769132192,-0.3069745011122651,0
1.9547485284161905,1.7022389727920249,1
-0.9841964043874214,-1.583199813167433,0
0.9010245215349776,1.522676238765294,1
2.621913025809457,-0.4106098440472339,1
1.712107463511862,1.4317878224605478,1
-2.17615015927417,-0.561992955323402,0
-0.8180496320577517,0.7328275802783375,1
-0.02706995764442506,0.5606214467233177,1
1.9623369218496038,2.398360170280425,1
-0.7838608712557529,-0.4037903838704924,0
2.2663347356875096,0.19493372908369505,1
2.000914889637284,0.8074169855467701,1
0.8560582946991295,-0.7275453520976896,1
2.400715814231675,-1.9351783984525863,0
-2.176567427044818,0.7617770885792254,0
0.5751433391377816,1.8157793080616231,1
2.632419705163478,2.6866796935018247,1
1.5770964715688112,1.0745677779152376,1
2.6354340770093185,1.4386874305653274,1
1.479748329962721,1.7715739079231074,1
-0.607369901587699,-0.530916750830221,0
-1.6570762928795892,1.56176303977404,0
-1.5589916211909116,-2.8357117492076074,0
1.382441456748267,2.5292078804838973,1
-1.3193221958197716,-0.4769892041326812,0
-0.29880006550450694,-0.4753668145012141,1
4.028175431749487,2.2493366812790057,1
-1.5628991821682452,-0.22133004895489378,0
3.8035387909953395,3.0775384014125406,1
-0.7624567383095742,-1.3684863556496165,0
0.7399212041515112,0.061931995688040975,1
0.09241855262264834,1.5593832047489922,1
5.054960429624188,2.0101848652328416,1
1.8722725169961876,2.2037211812012667,1
-1.7063270378050555,-1.4493991354742861,0
-1.8435467884499979,0.1805878354595235,0
1.6665471905981653,0.5010732180440407,1
-1.6060677285800686,-1.0581123996333814,0
4.012901068029167,2.8441405180490023,1
-0.22203147375468668,-3.614093677163661,0
-2.382844347441027,1.9170001735978555,0
-0.14031710104239636,-0.8596952544480693,0
0.5603626544734088,2.042800342780587,1
-3.383104386628356,0.7619205035004117,0
2.2364832119186056,2.4119759499195292,1
-0.5685071893809044,-1.466827105493338,0
0.019421767528930794,-0.8050695431111992,0
-2.8816029762013193,0.9337413089441331,0
-2.5003800647885477,0.42058178768877624,0
2.1804672967386356,-0.7063592814044024,1
-3.2443241152072133,-0.7825448394113914,0
0.03797915550813302,-1.876968859134444,0
-0.601205574472535,0.24793128320993563,0
1.2428855965731342,-2.9256684777837147,0
-0.12072151146470353,-1.3997889264596661,0
2.3446563498518467,0.6194070148660256,1
-0.914423261736246,1.0794359449844853,1
0.5708186371383785,1.96587543862213,1
0.4213684076760502,-1.5987929455203702,0
1.3368958931160126,-0.7274341567906948,1
0.49167466606546184,1.6155092899264658,1
-0.9898556428262942,-0.3857274080311833,0
1.7041421422745153,0.6622865200944074,1
3.24271452057305,2.529220671971365,1
-1.6139602965027073,0.2696688597145864,0
2.9640772052594677,2.0595652713328807,1
0.5001150063121302,-0.11590970814214152,1
-0.14888202298680533,0.6497268728844443,0
2.7519820685044127,1.814206375493855,1
1.279720348813973,0.3173660680483957,1
-0.36160227266710576,0.8561508662827887,1
0.18111112337000593,1.17654070191922,1
1.9751380332710378,-0.7331025062133186,1
-3.2336723037662822,-1.336934857306811,0
1.6830274903273517,-0.8252623381848667,1
4.55717164208558,2.0169154275455465,1
-2.501826205157527,-1.2808554478893188,0
2.1371787531262267,2.808198707047691,1
2.804792058179653,2.036349613534501,1
-1.05637482430623,-2.176171013289605,0
-1.9739908043863836,-1.888087639357216,0
-1.3496569468067332,0.5835478422026269,0
1.0357665076083826,3.159413749100243,1
1.868147569275507,-2.1742736276166417,0
1.8988442079154448,2.5640909311966213,1
2.8887306155322756,1.7332773404413127,1
3.2643213196819767,3.393980507664421,1
-1.9690735526986904,-0.549246682968739,0
0.8685122320473491,0.8271814752907929,1
-2.7792111091839073,-1.0499680268313845,0
1.0390253620887682,1.4515139985649084,1
-1.4619687620837292,-0.7697436687017218,0
3.224640973658512,0.36193708767295296,1
1.3243720457699346,0.3718398841873041,1
0.35631168757654974,-3.3397936362977894,0
-0.23300490061082463,-0.23378638677335375,0
2.5946408592007235,1.3275763524983217,1
-1.9451261895688075,-0.86893676616441,0
2.7913200380811074,2.1317892924465163,1
3.3572080548764136,3.8268712923309556,1
0.8440755286974768,-1.7033191374023675,0
-0.279164362625445,-0.6230158210904801,0
0.2783581899569543,-0.8347646849350367,0
2.56166757991802,1.967233381086062,1
1.6785578674438186,-2.8724713378852473,0
-0.12703546565269075,-1.0161061167976766,0
-0.6669567403007008,-3.135206109263639,0
1.0626445180726187,1.5997449054039947,1
-2.006094787022853,-4.41257048175074,0
-0.05665925632942587,-1.0877720853304702,0
0.7917066665338198,0.708438917961341,1
-1.0003880330686146,1.660463676338019,0
1.794031778975816,-0.4048855021818984,1
2.3230393691946407,2.3707168504950493,1
1.8811992080694055,2.2580552678486954,1
3.4320315578007623,4.101470223180348,1
4.069277603584727,2.6119458333176344,1
2.774572477205326,2.8004510177049466,1
-3.441731924285305,-0.12615152780211988,0
-1.9529555070482942,-0.41927634572045475,0
1.0209845305422425,-2.4668660321590403,0
-0.3926000879015792,-2.0712895733469128,0
-1.019503359200006,0.9707343544412801,0
2.9524456832325536,4.0263029747078605,1
-1.7807681960441046,-0.545251460989365,0
0.22928844920605473,-0.9553583518892617,0
-0.7468146330980375,0.5437115005040255,0
0.43150029101034415,0.7978884979261192,1
1.922115145275951,-1.3844065429147796,0
3.468855792535627,1.8405538515518551,1
1.1721760846112534,1.811910866202824,1
-0.009233887947300068,0.893466514596317,0
1.9573761961340477,0.4916286736685409,1
-0.866489462665324,-0.7262811564804568,0
-0.24524772573588005,-0.3240698461489961,0
2.8315042006409064,2.8175140753412777,1
-1.4519330934034484,-0.6352757802806714,0
-1.3417837011590688,-0.8386569574828333,0
3.329850658877041,0.26436459543272683,1
-0.34185022302954904,-2.3009770829189544,0
-1.209582671620347,-1.0979297629368951,0
-0.22940871860257547,-3.1381308124972476,0
0.19667970402570117,-0.23580567597895064,0
3.8464805948753655,1.2415138967349237,1
3.0169225185741513,3.716774179402328,1
-0.07456867304155351,-1.2780627300693956,0
-0.11209117364344122,-0.40702775492926613,0
0.1705669257838608,-1.185288025077988,0
0.8973649190903603,-0.17175429045371848,1
-1.3830300000481204,-0.8170884952410093,0
-0.02269438945068219,-0.5253797363415992,0
1.3343057191694074,2.155226078054515,1
-2.1024693903881793,-0.434699123052449,0
-1.6921670494202459,-1.8077920400551324,0
0.17493653432289002,-1.558184587193042,0
-1.4912071616575615,-0.8517544344490287,0
-0.2719411118722425,-0.40092182618733324,0
1.4998021198804121,-3.418684301384012,0
1.6518388218307094,-0.9520190591680099,1
1.9249024859559793,0.5884601202057853,1
1.4517503046285634,1.0959138439844598,1
1.0816803941180688,-1.1670370620609463,0
2.586610212142481,1.72707220636816,1
1.8931558406177256,0.20836887247545166,1
-1.2639819499905245,-0.8708722031045532,0
-0.982695690918974,-0.07087914226133868,0
-1.9776834042497975,-1.1676480767480664,0
2.9196758789360806,1.3211116220657697,1
4.375287057185358,3.5604313130118936,1
1.8309817779800321,2.5540315959663746,1
-0.6435819992260713,-0.7880966391121862,0
-0.708043112921898,-0.423757572344463,0
-2.933407412969177,-2.199845568744591,0
1.4585998785730623,3.985998605029156,1
0.7039750767495428,-0.257863020783657,0
-2.378483087660525,-0.03041621595112065,0
-1.7263336043664514,-1.4929955757654505,0
1.8358281904953724,1.5379100669105399,1
-1.5365228615022553,-1.613232322319985,0
0.6167191590874345,-1.6804928933606753,0
-2.7872235041966587,0.37414546101457036,0
-0.8369640094920023,-2.405560966994699,0
-2.0630383778226378,-1.3728171916100922,0
-1.0501208213214166,-0.16558037378092805,0
0.18229062712836608,-0.7288773069957859,1
0.7685371245047808,0.7336508039063019,1
-0.2125034628884242,-0.7220791548302328,0
1.928129983474826,1.3353271215119678,1
-3.3166331718516555,0.3867253173485922,0
-0.72649141094369,-2.028139606482082,0
2.884145267918086,3.38455645285378,1
-2.1289474963207766,-2.1138504848621196,0
-1.0859655854547032,-0.1271600049247452,0
-1.8692557903960694,-0.27434643307302703,0
2.2610285460608326,1.2703872331814554,1
1.70539736477102,2.843624577712692,1
3.7756521828662155,3.7642411469388075,1
-1.4770702628671286,0.16515452857083107,0
0.7345261545351915,0.682888170174766,0
3.0814250836489276,1.8359879405846773,1
2.9031414937591244,0.6906149672879351,1
0.863798018440525,0.14405866236228182,1
0.7815097376510733,0.8217304525030367,1
-2.059828978978673,-1.5388222416827886,0
-0.19598177953658885,0.48737283101868545,0
2.223257837871815,0.3425425304993505,1
-0.8507493072304404,-2.1936404750669656,0
-2.6178930426105866,1.4863483827066677,0
-0.6870942768723509,0.7344911143268029,0
-1.426509371332158,-0.5108074146004562,0
2.9320821474565384,-0.18027183203810515,1
2.541359956795933,0.07288869731665704,1
-2.1139820979976913,-1.8967026580406035,0
-0.1510699002303919,2.4187383652053525,1
-3.119183150918664,-1.5424854087102444,0
-1.7833774677711278,-0.21871381120349312,0
2.5077539778678712,3.669583735633214,1
-0.39390396056434207,-1.5839272175328238,0
1.614457436398839,2.8269408529503766,1
-1.5452834049364468,-0.22880185405742354,0
-0.49670698395778257,1.1079937778381153,1
2.048780994223622,2.5491163480981944,1
-1.453030869088396,-1.4258764006475302,0
-1.5266900017949276,-1.0322021196025326,0
-2.4973195720035894,-1.432727851110365,0
-0.5116505139658448,-0.111019637872805,0
1.5082471121356793,1.412812573733384,1
2.4614052965767312,3.2317761812003165,1
2.6683797826419395,1.664137311347485,1
0.7089003935098446,-4.090041679421164,0
3.3766657454852327,1.7917318945039369,1
-0.12694846669845133,0.8022036462925828,0
0.9784466036335143,0.9299821618094297,1
-0.7799897862725031,-1.844792530220471,0
2.4708208803508005,0.09756238369597026,1
-0.09429434344822027,2.3494520524995846,1
-2.7233691528633877,0.5459626733094644,0
-1.476180358872293,-2.1487706579712347,0
-1.396964812687139,-2.089524324099041,0
0.7938672411660643,0.9277997628633018,1
1.6117086599102797,0.7783457144442059,1
1.5327626333218114,-0.3760489702099901,1
-1.8149316658630361,0.40178453865571995,0
1.026977130618561,2.4207826770036944,1
3.4193303022219776,3.2798382840445064,1
3.083150010070181,1.944437971658938,1
-1.945121461689515,-1.4748864595229083,0
2.8696488994545657,1.4328836148025157,1
0.986087273046763,0.9877183474593825,1
-0.32339292148280924,-0.14081629055821698,0
0.08105003263273969,-0.16797563772782342,1
1.8706663267213572,-3.707771235543155,0
-1.0265741318713664,-1.120437121148004,0
2.1738954063171514,2.0927232043416906,1
-0.3572186075789222,-0.5958241590857447,0
2.1420806713122733,1.0158790848757226,1
2.1057335737638483,0.7386745956609387,1
-0.3713944900837262,-1.9126320916407438,0
-0.7023398039191489,-2.636664382159248,0
3.533402719695443,0.9869516516434539,1
3.376943164507697,2.5241033780092743,1
2.6775349740357592,-0.9965620240562828,1
-2.099796332106397,-0.2073889117773176,0
-1.732935944615063,-1.0912351757222523,0
-0.8869453076815599,-2.743310595724962,0
2.5529224695959316,1.1335803213580327,1
-0.6246588372617394,0.8440832632642472,1
1.2577643401140235,2.3897451855463028,1
-0.7799906605495168,-0.10229079833177673,0
2.7955224083407977,1.2576633635113486,1
2.703875300370026,2.3529451529458254,1
1.129306294927673,-2.618696457613912,0
1.3644695214605738,1.7408040207094206,1
1.661732641988501,-2.780546201348244,0
-1.0730724285981512,-1.3911636240329979,0
4.032565390194046,1.6166407227870996,1
-0.8435162177009401,-0.829792335636129,0
4.148875219359375,1.7736135212158315,1
0.4706740997297607,-1.9059039755955793,0
-1.8678560074152866,0.13708975032400045,0
2.5157040049782355,-0.6733369935699964,1
-0.9978241372150944,-0.8325816864780999,0
1.936439316247029,0.7997995149227286,1
1.1169451575244467,-1.5074343594142834,0
-1.2184090275930872,-1.885152996077752,0
2.5886175916890606,0.6565637007018855,1
0.3779305549591634,0.09809574337195404,0
0.5512067314051796,-0.1969966114311959,1
-0.449014484563822,-0.7095815524407199,0
-1.2133907821676009,-0.7589356163521543,0
1.3231612946678375,0.33292185892119724,1
2.4507757624948323,2.231968443224889,1
-1.2985149091215142,0.6982527249888002,0
-0.9967546206736282,-0.5764237746094438,0
-0.8218986172790221,-1.8911945866296513,0
0.6041300890727154,-1.879686195276628,0
-1.6553605696553417,-1.1184846755035127,0
-1.7223577802909404,-1.311339050195959,0
2.7942565171618186,2.9000514273734126,1
2.1649656426729638,0.7381940358234899,1
0.7566458842690378,-1.2707267524152068,0
0.20679538264608632,0.28179637523585366,0
2.3932055657080857,0.7696842816587129,1
3.105879371455714,3.405015836252918,1
1.6697573668283232,-0.7960638246081856,1
3.9952131405799434,1.7270013729436478,1
1.8973430311253634,0.7089619898794881,1
-1.6022604038320776,-1.4395526748522394,0
-2.393901236195795,-1.1221473844474268,0
2.9730925938985266,4.151421581467174,1
-1.7077807905331572,0.8139068774559965,0
-0.5392448510741302,-0.9829408077476447,1
1.3772410441308487,2.6125723435167245,1
0.19687581998627293,-0.5547669698543723,0
3.338709727414847,0.8291801396708611,1
0.32984156843863244,-2.4525051260650974,0
2.357620937835317,3.382357199937279,1
-0.8350778413803146,-1.7117795301828698,0
1.7359751413618487,2.8158345025122675,1
2.281738822679819,0.48662048493881405,1
-0.12708329615723432,-1.4235007174789374,0
4.149573896138365,1.7613327157638743,1
0.4489831733895695,0.8127112135712555,1
-1.7047178332374335,-1.6207974741505582,0
1.085014084323329,2.6037123828318425,1
1.9165207910402855,0.03423361292144245,1
2.563707342640989,0.6952046514256991,1
-1.7627681534986448,-1.4340905825862362,0
4.07189814884771,2.106997146029082,1
-3.354137583212089,0.5950405084268071,0
-0.9119535368755594,-0.797003064804575,0
0.09596418321133393,-0.10083398730328252,0
4.346871774100381,3.399137317236695,1
-1.9094295046537497,0.6046682274832357,0
-1.0657531862416019,0.3728113263866961,0
1.4429344902649976,-1.1511488884880166,1
0.40348178077857155,-2.9965456434359794,0
2.5978065989643104,1.657736825109794,1
0.20246498454192707,-2.169794497144861,0
-1.9410757686031306,-1.5697278839269555,0
-2.0974187889360474,-0.6332602256447222,0
-1.7685407583823627,-1.401684537953209,0
1.7919686110794104,1.0534784132225528,1
1.2483584709430975,0.23284369268701632,1
-0.16496685092695196,-2.0901423723212735,0
0.8038446415796234,1.8681666621113833,1
2.969403243036236,1.2766641213042635,1
-1.0806005694619438,-1.7242920384604066,0
3.1283770366194705,2.4537365630455357,1
3.019714687661887,1.5764066880927932,1
0.44106111682822635,-0.33023714920737857,1
-2.309686167356855,-0.5212531671697831,0
0.024997911324730615,0.5680474996495009,1
0.5007295834359444,-2.093496405020982,0
1.7401659126677256,2.3530213878825603,1
-0.4497951461647748,-0.0010631757109466622,1
-0.3727592029792783,-3.483108351259903,0
-0.4783981934532111,-1.6173657493162423,0
-2.23685883294101,-3.301632283724209,0
-2.42261568479384,0.6531471672731558,0
0.24078318681216238,2.0893741021076044,1
0.9891465635986083,0.7095072698001733,1
4.4519409290635386,2.122419553614307,1
4.346497295010333,1.9834080050044731,1
0.19759540603255954,-0.4022782376134273,1
-1.1977323484203866,-1.2609820660159372,0
-1.3995552356883225,-0.8707202657814022,0
4.1426803166324735,6.10332134593389,1
2.1252649485516026,2.1907463500877733,1
1.6829944515446054,-0.0996204089710887,1
1.8578484047595443,1.6854703156758404,1
-1.5050791873743714,-0.4947230960837834,0
2.80432460037478,1.283270145418099,1
1.6429590619290577,0.7571596067831138,1
-2.0956339206364287,-3.2224501952593068,0
-0.3740866159055636,-1.081612904315802,0
3.8734825497451566,3.099828133006633,1
0.9300580021411543,-2.2605703327696016,0
0.8860840546026104,0.5255823364700088,0
2.9279312256034453,0.4208430337263096,1
1.8884795006760124,2.8890227130563857,1
-2.125173023572779,-0.8603173254719942,0
-0.045166528941870676,3.506040051360146,1
-3.255960236994289,-1.6406512635922983,0
0.1611888711514775,2.0960423713361536,0
-0.7718027685456778,-1.595392147878366,0
1.027339628190796,0.540111285155964,1
3.324151300520152,1.5749798867248814,1
-2.3331588894408077,-1.1681100202533694,0
3.632434719292251,3.01045821197186,1
-0.9681217493509761,-0.7121072730249765,0
2.7129583108409125,0.9815724983918374,1
0.1754326644651616,-1.166997051700748,0
-2.963099599738742,-2.1324564529442327,0
3.1613852824674895,1.5204546151145315,1
-1.1317041512378576,-0.2848370775531393,0
-1.6731575935546932,-0.6362488569013222,0
1.0276623141736378,2.690661085200598,1
2.3988117515684615,3.2746206116359167,1
0.7430383989972502,-0.05681680513294683,1
2.036402547961178,0.56688655580853,1
1.454623735406223,0.017070079408433525,1
0.799967586340788,-0.5541011439887285,0
-5.434676843604302,0.45170795822311016,0
-0.6663021521935373,-0.6143507644640824,0
-1.4942270005470606,-1.1306776060021932,0
-1.1002386767992498,-1.1976308851195092,0
1.705275239818739,1.1214217592951041,1
0.11621822883446176,-0.7732386798286002,0
-3.146891678321743,1.7026075752021264,0
0.36727919744175513,-2.353231958027743,0
2.8765517724371636,1.3487410993890057,1
-1.8361783519195272,-0.02142310969815986,0
-1.4536123700792263,-0.4656026338433288,0
1.5760638392277606,-0.8072566025343271,1
-1.9550011431019487,0.6104555755493049,0
0.5618527702928874,-1.7842937586645997,0
2.668584854685883,0.23287821970150302,1
-0.20955804585049076,-3.0959698536590117,0
1.0782452783943148,0.9641281001598005,1
2.1986412433860774,-0.5070504691568677,1
2.8423812252336056,2.456452565664211,1
-0.6960294956547776,-1.1449701841045696,0
-0.49564052433420996,-2.3532715586124016,0
1.0685894496966541,2.3546454000306127,1
1.6730857682781288,-0.043263427368998575,1
1.464300398321885,1.2380836276630112,1
4.261658091749727,2.140350602856166,1
-0.4318791386745086,1.9765947988046713,1
0.6584946421908494,2.16566967314285,1
2.4732887729359665,0.8009567368233713,1
-2.985766346471816,2.4850189477848215,0
1.5767561665313794,-0.8683247875939604,1
-0.24727591834714113,-0.23595591130926558,0
0.6956530637174332,-0.09459458110626917,1
-0.6840767613724679,0.008241792080559751,0
2.793230606691807,1.4432174610526012,1
-1.7573347503071366,-0.3778820687657788,0
-1.5497584264284747,-1.8177632702259867,0
2.046103388936526,3.3477454071094304,1
2.3677892979059205,-0.023201673127013253,1
-0.5148762476248452,-1.8130925645951816,0
2.5765178648314007,2.836722007254281,1
4.334963327981565,2.022635488263954,1
-3.490412399447245,0.7696682355640865,0
-1.1965070770103399,-0.6716871307088672,0
2.081328896549006,1.8808961276930436,1
-3.7569740847911475,0.8977716752015491,0
-2.1017892949120345,-0.13616951640048347,0
0.9613136641926732,0.17711072943870265,1
2.2311834164653104,1.1460668989517862,1
-1.8880386988358997,0.04835685994732336,0
-0.4255102108589534,-2.0423970766868544,0
-0.09132615557324936,0.28918683657727096,0
-0.280783110023421,1.6753817084616562,0
-1.1436075737603484,0.1162408752815044,0
5.2308635004191215,2.3945934442781005,1
-1.1847630942597647,-1.4719417717398884,0
-1.2301763447571812,1.3172975737207728,0
3.870272837270188,3.2159237637781537,1
1.7349925654583456,2.022449817894573,1
1.4213086762869582,0.18859120619753322,1
-0.8264531571386755,-0.3322202866178116,0
1.520369658314355,0.26425173704060506,1
0.38498107374823254,-1.7106777283216976,0
1.0506669159177684,0.6040107148016091,1
2.8420883568266477,-0.017961174259046784,1
2.876185602846956,0.8832272020675488,1
2.0469548422001846,1.8018894823015874,1
3.4672994065489924,4.012732808308449,1
-1.1867270482242314,0.17097501574181417,0
-0.4516626955055182,1.1845645604573667,1
1.608016384031656,0.4302531843188675,1
-4.332313545274332,-0.06207010302938187,0
0.10413455027454566,-2.1543972271279475,0
0.8410810731807696,-1.1449459410031313,0
-2.583146408997764,-0.2651543750576163,0
-1.815638923639286,-2.8301016037138336,0
0.6868080851255398,-0.8824421814828943,1
3.637257309055479,0.5571669123256551,1
-0.8344001359996944,-1.6924627030992294,0
5.1251375638234045,2.4437351303312993,1
0.9901662551190098,-1.767043542917492,0
0.2160996327064794,-1.1647975048376868,0
-1.0228122563157478,0.33738062991217943,0
-0.3500778125022839,-2.11346638264907,0
2.3290231286319814,2.2436441435907972,1
0.50639293977144,2.0302030794985346,1
1.1657674052997995,0.7118812762253934,1
-1.414384325301164,-1.451681605412423,0
0.8375330910760337,2.6613762752434633,1
1.4816824264420452,1.5401246492018923,1
4.0753231012037405,4.32177361808688,1
2.9499341591173187,2.7739216872775083,1
-1.3068348287972131,-2.536528727297819,0
1.7942916334641474,1.0241608854229387,1
3.0198674307140383,4.187965913149015,1
3.4880946442520275,2.324272164177504,1
1.2719184792547151,2.278129341728857,1
-0.4831300149538502,-1.3475052111236598,0
0.1293251616815534,-0.08736616748490131,0
4.341407999032768,1.8216657098638784,1
1.3627030947610665,1.4841723941322487,1
-2.250006431253497,1.2896539290277866,0
0.04670672350745947,1.5350614924981723,1
0.36605568614623313,2.6380148446119076,1
3.2879263062427193,2.2117909045879443,1
3.7397196069808176,0.15306561416681874,1
0.6003425610879475,-4.055119362790125,0
3.2246013924112704,0.8226560159316627,1
1.8817830549875727,2.1360351018916353,1
3.2648806280878846,3.852642207133518,1
2.125872485636418,1.2384400288170436,1
4.4751867006376065,1.9956500128508656,1
3.8145906373068357,3.0728317680645754,1
-1.8836144667423087,-1.2556304241818348,0
0.6362610255896504,1.2124149955692993,1
-1.007095871013393,-1.662428772022487,0
0.17059845664556716,-0.4021890752880162,0
4.409848729323273,1.039961964619669,1
-2.442525108419285,-3.216145584081466,0
3.0876093076379796,3.428034695980492,1
1.5651817527167642,1.2245638922855384,1
1.1912877309716858,1.6545779065911363,1
1.8963481122765995,0.40243750979464354,1
1.1049558891606217,-3.1206293767846063,0
-1.3409330572654743,-0.18528295280436197,0
2.0335773873399527,1.694793372936319,1
2.049747558283296,2.9248639664721896,1
3.2327816539162986,2.85250402109472,1
0.3621733250410673,-0.9074656259493685,0
1.6949407708237203,-2.930432495275704,0
-1.6655447750226413,-0.08668446927183282,0
-1.7006270219711268,-0.2567132282063159,0
-1.7652677897764182,-0.4648335128638128,0
-1.7876759677545766,-1.6132851964240302,0
-0.16495242771499818,-2.4473472383349413,0
4.424968722365323,1.8738384249047708,1
3.756977411699559,3.7490232421337155,1
4.57297005043103,2.0112907344094486,1
-1.995877703808755,-0.5842697977313522,0
0.8245488496077444,2.2025039114373213,1
-1.9466570502746843,-1.9735116315656946,0
0.8570306297619258,-0.5352598412534044,1
2.1815467580271064,0.9465548128275891,1
0.5075634891094261,-2.1313992719082306,0
-0.6847884013460497,-1.3718388972336375,0
-1.373465860554282,-1.2527000756810611,0
1.7138724555874467,-0.3366038495775772,1
0.22198089971431995,-3.428300880819307,0
-0.6636747782318577,-2.0632435683923473,0
0.9737297833353001,1.8915958800506698,1
-2.6765102210604086,-1.051431917605051,0
-0.7096170821123287,-2.3894655807947247,0
-0.27042302520510486,-1.2677824374553233,0
-1.3620573367712452,-2.2273173424483215,0
-0.6904626519447508,1.917589328945688,1
-0.7873995655176381,-0.1150206901972374,0
0.08060766482048504,-0.6105881295932614,0
0.3994487853490971,0.5832274565812915,1
3.104406794320453,0.4536909917513845,1
2.381661083058056,0.4960183230464179,1
2.163232901058904,1.4463452109876105,1
